a1,a2,a3,a4,a5,a6,a7,n1,n2,t_half_Lead,v_max_Lead,t_half_Lagg,v_max_Lagg,LeadRecruitError,LaggRecruitError,CytoError,LeadRecoveryError,LaggRecoveryError,mmh
0.4092687257,0.6381841553,0.8292141078,0.6932311333,9698238407488,0.004763392515,3.50E-03,1.178473372,1.009122393,20.40781521,1.361948501,11.12701864,1.130565156,0.1267431029,0.1567400763,0.1322375691,1.623775203,1.398370785,1
0.3878474787,0.5134536902,0.6567505855,0.5424889279,71860.57798,0.002329084797,2.19E-06,1.18658636,0.9996562739,21.51328075,1.391026419,13.94363184,1.162182185,0.06105971001,0.1105687468,0.1334597837,1.761371604,2.289760266,1
0.4525728187,0.4156807981,18.30965962,0.8194833308,0.1480500991,0.01403210581,1.43E-02,1.153152255,2.02541289,17.38539035,1.284999464,17.29277895,1.376975537,0.05465975082,0.1928140292,0.2568816816,1.389592175,1.293404109,1
0.4251536709,0.3680143566,10.17698976,0.7568165897,0.1619252394,0.02546686657,0.02777611712,1.170838354,1.887425452,19.19643845,1.337415125,21.36619774,1.45785061,0.08063334691,0.1575546055,0.2327504624,1.441114506,2.195762803,1
0.4493626503,0.5344522061,0.7184221387,0.7218035825,150164860384,0.01132464056,1.08E-02,1.151158298,1.018762001,18.43274866,1.347027125,13.67629031,1.177209758,0.06132617907,0.08856833013,0.1285554068,1.22837174,1.882575221,1
0.3835906339,0.6146789159,0.9957345109,0.8552777724,2.341962502,0.0164147322,0.01714866283,1.203043792,1.078347138,23.02376473,1.451262716,12.31096423,1.203964638,0.1700368225,0.08297312196,0.1993000037,1.739619185,1.002398005,1
0.5935446126,0.468553885,0.7002730424,3.235722162,58831015587,0.002338563151,8.61E-05,1.08533723,1.052876184,13.80418136,1.291308604,16.17113846,1.23777215,0.115124753,0.09655570716,0.2297264376,1.693867022,2.398839731,1
0.6817281237,0.4939213389,0.6107909444,58.55679876,861509278390,0.01077262041,0.0100897131,1.047405478,0.9849807827,11.72497708,1.228945336,14.5168153,1.164389912,0.07134971397,0.1177596304,0.1340305018,2.083024198,2.595553147,1
0.7269811316,0.4866636197,0.6208257027,224830270870,21.7421303,0.01069189433,0.009870336659,1.026924719,0.9938231174,10.69589205,1.193045305,14.88001011,1.178136588,0.1214511854,0.119569138,0.1639624859,2.26405621,2.589017592,1
0.4989841946,0.6117470026,0.8659979693,1.626347986,3.74E+13,0.01526834307,1.55E-02,1.135093375,1.040188808,16.92264482,1.332134339,12.42066189,1.208896196,0.1502197562,0.1423952961,0.1757936011,1.113354556,0.9888406758,1
0.6548306911,0.7505450422,6.801878113,21547001247,0.2096596985,0.002363435687,7.28E-05,1.061257513,1.565673288,11.80887878,1.198247451,9.209529528,1.135628988,0.08665264686,0.1539906344,0.248958505,1.725759136,1.521899727,1
0.507472314,0.5466976839,2.379387425,1.704661176,0.3041350659,0.002269447416,3.75E-09,1.130050926,1.348771939,16.18284548,1.297201818,13.18821689,1.197604951,0.1228804461,0.1877293289,0.1818786445,1.166251651,1.373622599,1
0.4415278138,0.6049929895,0.8130264444,0.8367821006,706423282.7,0.00232814344,4.23E-15,1.160191249,1.021008961,19.18775294,1.379503098,11.98998404,1.163730972,0.09262952366,0.1135561829,0.1600006794,1.182296753,1.277552952,1
0.6333136148,0.3851718777,32.68014973,15.81314438,0.1348578614,0.00194229229,1.58E-13,1.072263296,2.218570962,11.78916191,1.182101302,17.37181503,1.377598472,0.07830986275,0.2298436092,0.2845581012,1.618182562,1.3497755,1
0.6696738307,0.6147539521,0.8289257702,5.202367118,5.09918431,0.002745327113,1.48E-04,1.050224078,1.017121539,11.84408867,1.22932671,11.6895001,1.14883975,0.0991069894,0.1262453933,0.1695397556,2.017827599,1.348917136,1
0.6432194352,0.3299751985,13.91712363,20417508732,0.1526631799,0.01392568171,1.41E-02,1.06766414,2.012802843,11.95996147,1.212104057,24.15245997,1.546969363,0.07297163723,0.1827992036,0.2358596553,1.787993312,2.455133425,1
0.4440425331,0.5173148446,2.411737074,0.6099446012,2.67E-01,0.002258132902,1.77E-13,1.150301638,1.363915423,18.09939081,1.317727502,13.88272761,1.170470158,0.07626145236,0.1861776737,0.2262503466,1.3318343,2.119399297,1
0.3498251159,0.5367837019,0.698718754,4.25E-01,4526202195,0.02233690002,0.02404999786,1.209605247,1.006923156,23.57523788,1.377054372,13.66817009,1.179017738,0.1608119844,0.08547389881,0.1983628619,2.683436504,1.849748998,1
0.4548026178,0.6326215814,1.1565547,4.58E-01,0.781865924,0.004534085564,0.002564782684,1.12904353,1.09770343,16.36443622,1.210445526,11.19170783,1.129572363,0.1992710828,0.1395475115,0.2493182076,1.696503779,1.421569922,1
0.7975205241,0.6401787533,0.9130906982,9.28E+10,1.08E+01,0.002720625658,0.0002800728,0.9974197048,1.041111675,9.265630364,1.141124636,11.63069995,1.171099937,0.2456803445,0.1010717204,0.2029387874,2.555689933,1.109305565,1
0.4018147432,0.7039262075,1.022559694,0.7295302859,4.61E+00,0.002251814764,0.0001618520582,1.18609342,1.048972864,21.54839736,1.426260207,10.29425051,1.143626138,0.1117911843,0.1582214074,0.1767959042,1.430010536,1.167034033,1
0.4329284347,0.3720593172,109.9196183,0.7532411838,1.20E-01,0.03689855978,4.22E-02,1.162766869,2.588960679,18.06474497,1.275201171,14.93393408,1.318486438,0.06639241023,0.2824992093,0.291641471,1.626838986,1.024183858,1
0.6867066618,0.5987955832,0.7783187545,3.09E+03,1.15E+22,0.002267480856,5.30E-05,1.045890627,1.007896089,11.46998906,1.212030351,11.99794685,1.148656161,0.09068319697,0.1101572764,0.1294756331,2.024237851,1.467930104,1
0.4126279731,0.5724597127,0.6550905268,0.8624893972,26714943269,0.001796731391,4.29E-19,1.180967222,0.9599985467,20.69098675,1.380141879,11.96337294,1.102775137,0.1720482182,0.2423874608,0.1257006711,1.55087495,2.080294377,1
0.631100916,0.4578032432,62.90172453,539005863524,0.1234448915,0.01323184475,0.0136559699,1.073857325,2.356348087,12.06954988,1.191636925,13.58016811,1.282944736,0.0681260127,0.3054771124,0.2749043798,1.565661814,0.9230645484,1
0.6969359316,0.4371919087,2.321262479,89266554465,0.2699354678,0.005239351675,0.003078082508,1.041695579,1.404616848,11.38657412,1.233128055,17.42074295,1.272969774,0.2250268312,0.06727288633,0.1922752598,2.352331953,2.585330342,1
0.3780314361,0.4719701264,0.6432779169,0.5638039131,8.704104621,0.002946914193,7.76E-04,1.196086654,1.017666221,22.40941855,1.415012876,15.46232975,1.193469795,0.07045281497,0.09027115151,0.152195586,1.869984966,2.67636685,1
0.4096682603,0.4830689335,0.655198429,0.7910455928,1134452352,0.0023364197,1.44E-15,1.180967222,1.019133231,21.2521117,1.438050168,15.18204022,1.200778691,0.1336427696,0.10313514,0.210156917,1.251959861,2.403101324,1
0.4330403645,0.3720593172,109.9196183,0.7551972681,0.1197173282,0.03689855978,4.22E-02,1.162766869,2.588960679,18.0669654,1.275289138,14.91435867,1.31567849,0.06643296737,0.2823545952,0.29159627,1.626691492,1.033570121,1
0.6290673072,0.4447780671,0.5581880028,3.063039381,99890878876,0.002335808245,1.38E-16,1.067250207,0.9878449162,12.68180314,1.242986804,16.21192318,1.182494171,0.06819732552,0.1050842456,0.1221377399,1.71224885,3.267237327,1
0.6986956496,0.556068122,0.7304863199,134.1011676,38313969190,0.007807752697,0.006571171063,1.039991646,1.009464099,11.22701834,1.20585158,13.09389122,1.170609804,0.09567413049,0.1098738809,0.1350126392,2.097897202,1.66912297,1
0.43905023,0.7891613952,0.9784062559,0.6101143933,4.08E+17,0.02286585898,0.02469940417,1.15084341,0.9934416656,18.65707421,1.333018619,8.934246939,1.104655303,0.06531103132,0.1891771251,0.2170375721,1.339549091,1.520654074,2
0.5583745681,0.6239706948,0.8691880723,2.04E+32,306245897454084,0.02338880545,0.02572429796,1.110101592,1.034319091,15.11981637,1.302215842,11.98573762,1.184314532,0.2006391051,0.07845208697,0.1489750707,1.254604989,1.070365931,2
0.5784512674,0.5544289776,0.7946488388,1.65E+24,287853649764974,0.04981019104,0.05791746308,1.096447016,1.041148447,14.98153828,1.337704872,13.51181852,1.186575613,0.1829732469,0.1662532903,0.2134197503,1.657417061,1.657188515,2
0.5890339492,0.5323657573,0.7434778791,3.80E+20,7.69E+21,0.004943583672,0.003421983938,1.093001719,1.029692307,14.04488519,1.28752709,13.90550141,1.204410993,0.102487738,0.1893528812,0.2412968003,1.527948903,1.618819375,2
0.5766898613,0.6039260048,0.7726925561,1.41E+14,1.36E+33,0.04901580356,0.05664480272,1.097962936,1.000896021,14.87852362,1.319874977,12.09636921,1.157476018,0.1918876247,0.1313140337,0.1625156493,1.482211152,1.396660064,2
0.6928252333,0.4866792192,0.8097041035,1.07E+01,4.34E+00,0.01350653586,0.01401491641,1.040501151,1.086173286,11.12630983,1.192243705,15.78093005,1.232849715,0.1527115754,0.1267618983,0.1601437007,2.024710286,2.243546488,2
0.6595283423,0.5346827558,0.8580332785,1.88E+42,7.42E+35,0.05784574534,0.06683519167,1.059916118,1.082539381,12.43060697,1.24728434,14.88927145,1.253731551,0.1697937583,0.1995893547,0.163539022,1.897177735,1.451347919,2
0.4250584146,0.5936625316,0.8595533655,0.5686672758,13.83956912,0.0100420981,0.00983329563,1.157564368,1.041803039,18.56386046,1.297171116,12.30277798,1.168946973,0.0970391714,0.1363581039,0.293849348,1.598897352,1.344839412,2
0.6276716408,0.6799410309,0.9365499111,874826944583,31.18826989,0.008049506509,0.006753985592,1.072398486,1.030223664,13.37747537,1.303814332,10.68826744,1.151617227,0.2152004282,0.1263849701,0.1908271571,2.088135589,1.115702781,2
0.6212012884,0.7156420376,0.8906468728,9.55E+01,1.41E+05,0.006073647245,0.005171757625,1.076057402,0.993801346,12.93116281,1.235224135,9.741589083,1.104924005,0.1655817266,0.2052818832,0.1586332277,1.519945281,1.395255992,2
0.5857151506,0.7020566052,1.00190043,89304597782,8.508333082,0.005798159693,0.004490209772,1.095589056,1.042116719,14.12625321,1.283074345,10.46402952,1.1629273,0.139933367,0.1265698382,0.1659292243,1.442044722,1.141458432,2
0.3971039304,0.3871024564,4.248416542,0.6532455393,2.16E-01,0.081213921,0.09442707448,1.185856794,1.623651315,22.07205855,1.449148446,24.22217741,1.549764939,0.1066598575,0.27940928,0.1752682542,1.402997897,2.402401492,2
0.5696930359,0.6157024214,0.7418497738,3.581839005,1.78E+06,0.01077644169,0.01011095373,1.0995223,0.9823045065,14.81468241,1.313710559,11.47196509,1.127222527,0.1370480989,0.1831210382,0.1656307222,1.452317987,1.525793766,2
0.7236190088,0.4928411893,0.7712563805,3208794610,3101.628737,0.05819278733,0.06675561957,1.030120493,1.07076251,11.0343055,1.212326621,16.38024757,1.285036251,0.1249073197,0.2005198201,0.1896318874,2.290209882,1.818432477,2
0.6683826204,0.6226378548,0.8474475721,16.04311444,39.34389226,0.05236449003,0.06139320438,1.049089453,1.020487569,11.9464767,1.222110057,11.86525423,1.161588401,0.09361551411,0.1036434581,0.2989936182,1.87031074,1.260492854,2
0.6706301748,0.6671998214,0.8627879187,23.4676642,459031887.1,0.003587349674,0.002352596285,1.050643702,1.003904654,11.34269771,1.170776871,10.55570453,1.121524536,0.2356463909,0.1793884241,0.2601393384,1.723049193,1.368602033,2
0.468596737,0.7512874871,0.9308130763,0.8631179907,1667173607,0.002539476653,0.000454041524,1.142450331,0.9948301882,17.72305434,1.333088486,9.257605874,1.099385573,0.08269574182,0.2156847882,0.1338280108,1.190574528,1.440943987,2
0.6705898497,0.6681435913,0.9024225523,33.47030735,40.04241115,0.009552553289,0.008743815497,1.052238183,1.023064846,11.88482061,1.229270296,10.90564949,1.150340454,0.06995141014,0.1008435158,0.124798345,1.993091238,1.155076915,2
0.5598943922,0.5889400242,0.7831780299,1.629101367,4.05E+21,0.06777531057,0.0787727019,1.097440312,1.01520277,14.92374573,1.300164345,12.81969106,1.18994232,0.1050044724,0.0903579778,0.197384856,1.298289514,1.302593062,2
0.6204209068,0.6810484488,1.009949925,1.01E+15,2.40E+25,0.1035804387,0.1234085353,1.074166509,1.054911127,13.67697922,1.289836976,11.55806613,1.203466276,0.1493719481,0.1402658076,0.2493258543,1.724239178,0.9791227978,2
0.6817649969,0.6333440402,0.9675235675,1.05E+15,4.04E+24,0.08124044763,9.44E-02,1.047497052,1.067696077,12.39474674,1.283055162,12.62766135,1.232979556,0.122686781,0.1739661814,0.1726711859,2.404156317,0.9081101326,2
0.5116199905,0.4967889751,0.6654622181,3.53392094,1.84E+15,0.01495361813,0.01563514755,1.131274579,1.01392378,16.6916011,1.335874886,14.76234799,1.195052802,0.1773144506,0.1087219457,0.1777699526,1.119014227,2.251924441,2
0.6776881453,0.5646485346,0.8764291389,1.672161414,9.38E-01,0.01031010091,0.009595210782,1.0348824,1.040259876,11.08424545,1.168935485,12.28013268,1.111613397,0.1948567028,0.1930638244,0.2990878406,1.827347179,2.108156219,2
0.6048526324,0.8072645233,1.318073636,2.02E+00,4.74E+00,0.005838896068,0.004711207391,1.076220148,1.091106235,13.1079809,1.248459768,9.35094252,1.156841187,0.09037291488,0.1780114591,0.1422227407,1.566217468,1.546724822,2
0.6218039589,0.7028120025,1.058275896,2.91E+24,5.14E+22,0.002471934465,0.0003467227369,1.07739643,1.064013048,13.01042725,1.258348967,10.97267484,1.208125352,0.08585401577,0.1889941844,0.2328828926,1.719069374,1.153107874,2
0.604077641,0.4587617082,0.749040888,4.995469965,90514585917008,0.04949948549,0.05688087393,1.082004448,1.082757037,13.70020744,1.280030558,17.60763311,1.304866457,0.0949202557,0.1996939279,0.1397793703,1.609618941,2.208998589,2
0.6695583607,0.5515701771,0.7356591394,188955454560866,1.36E+38,0.03654904119,0.04139511696,1.052460965,1.01271328,11.94370416,1.223866025,13.51122202,1.193909,0.1094043179,0.163188641,0.1625206548,1.891226652,1.561684604,2
0.6648636969,0.577770597,0.726413237,8.31804709,8.59E+15,0.003063032895,0.0008157168688,1.052995912,0.9948495583,12.00788162,1.236590814,12.29374045,1.139863453,0.1035290545,0.1390109456,0.1262131469,2.017107491,1.703581043,2
0.4952949186,0.7027847362,0.9487077263,2.12386607,8.292490547,0.005186581293,0.003411903495,1.139932544,1.022115646,17.05519477,1.32529128,10.36118252,1.159864692,0.2078968992,0.220560187,0.1720318019,1.139702812,1.158857318,2
0.8037101955,0.6636813541,0.976399784,16819.36681,3970994.089,0.02216201919,0.02370153827,0.9949041677,1.054836383,9.259932972,1.14348062,11.60094775,1.193758276,0.248776608,0.1480765239,0.2010537452,2.582698835,0.9809670677,2
0.7522915466,0.6743706407,0.8328425036,72905775218,115227337115,0.01255365346,0.01193128198,1.014812031,0.9917475448,10.31524651,1.196361169,10.49942473,1.117565509,0.2123978049,0.1723091226,0.2215250046,2.493381627,1.396557923,2
0.4074671075,0.6357459917,0.7659351105,0.5078211502,32344.24147,0.007031532737,0.005113768266,1.166926171,0.9818599908,20.03641566,1.362346206,11.01751114,1.116236703,0.1637124028,0.1709087731,0.2175292486,1.498660872,1.516860821,2
0.5923575048,0.4555915728,0.7753134382,4.95026785,10.53336895,0.08307221973,9.79E-02,1.086281591,1.094084851,14.26283414,1.302085394,17.84942422,1.302622222,0.1108219351,0.1990759949,0.1800673493,1.579200844,2.375329336,2
0.6945538696,0.5115444765,0.6085513381,42.00166567,142.0984928,0.004576267853,0.00260827466,1.040263638,0.9677647365,11.27554998,1.204453449,13.77204189,1.147757226,0.09142987933,0.2165160225,0.1645385802,2.056501488,2.421750921,2
0.3949949802,0.6256415897,0.971879673,5.48E-01,1.48E+01,0.09237594975,0.1075395662,1.180607603,1.072928621,22.14031528,1.448103095,12.69448312,1.223212983,0.1082946302,0.18844281,0.2336151561,1.437120529,0.9414411879,2
0.7856912678,0.7141600781,1.004086519,8.09E+54,284238499468304,0.002475829706,5.89E-05,1.001628766,1.039759077,9.441278942,1.147664703,10.36348758,1.156545313,0.2377200966,0.09657722762,0.1762916112,2.51619657,1.151631659,2
0.6497121829,0.8418840851,1.625844255,627722309121,0.785992589,0.01756731605,0.01890297978,1.061450395,1.123287569,12.37919223,1.234889643,8.522627152,1.114653206,0.09206036731,0.1695221562,0.1803463696,1.775943024,1.727833943,2
0.4095939663,0.810557265,1.274777623,0.5445708994,9.17E+16,0.04837431958,0.05534726154,1.170265545,1.082707637,20.36868211,1.375839133,9.667475172,1.181063976,0.05793056875,0.1935532454,0.1539875249,1.486172577,1.518998291,2
0.6055771408,0.5817399283,0.6927372601,1.11E+91,1.22E+86,0.009389478202,0.008609067898,1.084122484,0.9744279548,13.9035885,1.29917822,12.02605343,1.125166934,0.1389901777,0.1939440106,0.1313019978,1.723408617,1.77630609,2
0.6950870717,0.7040991204,1.119019269,2582321363937,558391321823,0.02171361493,0.02358260599,1.041278468,1.082154767,11.2553654,1.206851671,11.2202825,1.217009605,0.1315209229,0.1776524703,0.1743880716,2.095230786,1.099630377,2
0.6419685206,0.5083503304,0.7025605139,1355209.717,18.42088056,0.008521061782,0.007290051793,1.066700219,1.0257553,12.91823043,1.284228757,14.47126219,1.194582055,0.1375659572,0.08316559852,0.1585974076,2.095547654,2.084362899,2
0.6776565656,0.363831927,4.741504208,6286818513,0.198916436,0.02989480435,0.03309972853,1.050759304,1.668758687,11.61899948,1.223327219,23.94240879,1.511541751,0.08879802711,0.1690645101,0.1721322907,2.07368716,2.748229615,2
0.4749520043,0.466828322,0.6616897116,0.785761747,684269661.8,0.01811279469,0.01902077637,1.136324221,1.034343709,17.25133589,1.32185608,16.08918912,1.218842954,0.05871950352,0.08240255975,0.1221271069,1.185014002,2.639985714,2
0.6092461517,0.3910892656,10.45828129,2.616117118,0.1553810322,0.01191824899,0.01204836629,1.075325388,1.869048076,12.5433714,1.198723366,17.45050792,1.21158263,0.09632592399,0.1323589336,0.243262675,1.464555282,3.515987606,2
0.5863931489,0.8267576741,1.087957705,0.7676591905,93.97894013,0.006145655946,0.004414492376,1.070348803,1.016942473,12.60287848,1.166708677,8.837063065,1.131824388,0.2257305806,0.1766043309,0.2347985763,1.450747155,1.656800228,2
0.7488702745,0.6069834726,0.8499190494,2979.682736,35658379623,0.03559234722,0.04005175897,1.014587095,1.03291779,10.30886575,1.190453859,12.39123378,1.183428705,0.1993150898,0.1068819338,0.2137823267,2.426257669,1.204931662,2
0.5439346963,0.4786130072,0.6509339755,2.076145866,5.266941551,0.004150565095,0.002256590638,1.10989536,1.014630822,15.41351154,1.315239942,15.14108386,1.185658761,0.09282413431,0.1124227651,0.1524741562,1.266751904,2.618100207,2
0.5734746412,0.6737319841,1.19404535,4.246934347,1.350176251,0.002303293063,3.37E-05,1.096952724,1.103081483,14.42071773,1.30257652,11.02898823,1.181475209,0.1063985942,0.1546378574,0.2494614777,1.517579246,1.062207633,2
0.5087550749,0.6374639293,0.7867788238,1.332466365,16557.60919,0.009837977394,0.008643355682,1.124278545,0.9896006777,16.8304427,1.360999458,11.11145085,1.133465117,0.1558388645,0.1906108878,0.1246810091,1.196273544,1.366567897,2
0.7299902232,0.5393986753,0.7200297399,5.77E+30,3.56E+15,0.05263808693,0.06069495707,1.023456528,1.013635507,10.93893962,1.214177312,13.85295905,1.187848423,0.1388592703,0.1005417177,0.2310202042,2.376580944,1.820928727,2
0.5810938318,0.6994664718,3.10718092,1.304053912,0.288497493,0.01828887976,0.01948668243,1.084192376,1.356174654,13.23930712,1.204289661,10.32072256,1.154438746,0.1581435633,0.09126547426,0.2355224485,1.345816055,1.1708169,2
0.4945182162,0.7796750204,1.209943596,6.805312079,3.193630311,0.04557675104,0.05236186454,1.144032,1.069528658,17.48846556,1.343020292,9.873543985,1.184784638,0.2703674362,0.07115758027,0.1339278574,1.110979988,1.449239976,2
0.6870289653,0.6765558401,0.9568130626,423767544615,7.962121671,0.003047811889,0.0006117454532,1.045134386,1.037653937,11.58346664,1.230562681,10.85164993,1.160653184,0.1257769118,0.1272369412,0.1270568656,2.193492061,1.08653842,2
0.4701390465,0.6760083919,2.001010594,0.9892582013,0.4119040931,0.0390128645,0.0440819029,1.144216355,1.239924688,17.70191448,1.321096159,10.95388348,1.179219701,0.1311538272,0.1968515187,0.1813582915,1.242653156,1.075220056,2
0.6578978057,0.656099702,1.115177087,2.45845843,348615467.6,0.004748552555,0.003674917418,1.050822384,1.104519554,11.43941683,1.180850258,11.91140448,1.212328774,0.2105832786,0.1865964429,0.2468279626,1.765127276,0.9455582631,2
0.4912619239,0.5944710282,0.7111038995,0.5878344805,7.68088806,0.02481832811,0.02702984257,1.118656988,0.9699674903,15.76176923,1.227054484,11.90134461,1.133187057,0.232207143,0.2370697563,0.2863972888,1.463563419,1.619060311,2
0.5064085324,0.6748897882,0.9434426272,1.185206339,2386332.924,0.002712639919,0.0005538744742,1.124887737,1.036575625,16.26300545,1.313078316,10.93232292,1.168266867,0.06361339927,0.1329218231,0.1599643089,1.132986784,1.065763157,2
0.6327205898,0.7599176165,1.046322656,1.49987157,513.3371175,0.01057099566,0.009878158353,1.056670267,1.030764865,11.95869268,1.188309965,9.663719007,1.148702379,0.1736974746,0.1968432712,0.1888566798,1.592023328,1.362262113,2
0.7141872245,0.5788993693,0.8522106784,33949.38638,25.77745093,0.02012725919,0.02133479331,1.032921226,1.049637781,10.85916767,1.191219733,13.26043032,1.222976946,0.1447108725,0.1990554784,0.1278842644,2.160993781,1.101714685,2
0.7551476556,0.6688951133,0.9465231073,269.097114,19.88332428,0.01764669528,0.01811934852,1.013193243,1.038286073,10.09058538,1.17885749,11.19307689,1.173270305,0.1977640721,0.1280889355,0.167848169,2.441239727,1.043476044,2
0.5568972063,0.6299553834,1.047066335,195.8098059,2.51E+00,0.002829096964,0.001077258547,1.111912998,1.089676693,15.19537179,1.314671041,12.08399235,1.207389642,0.1628373142,0.06656194618,0.2469116785,1.333181342,0.9594929554,2
0.3364083619,0.6813002383,1.022236581,4.08E-01,4.11E+03,0.007449753907,0.006407741182,1.213496674,1.062351824,24.18677003,1.401843718,10.93243453,1.166569744,0.116980948,0.08248734326,0.1801456908,2.662843789,1.065684817,2
0.7089275296,0.5290029053,0.7303760359,2249710.585,1.61E+03,0.01426133737,0.0145315651,1.036362748,1.030122783,11.18020129,1.214680646,13.90620298,1.172188732,0.08347230826,0.1976893268,0.1803164211,2.229759759,2.101558552,2
0.5430947583,0.3238163223,50.48813249,12.82685862,0.1219553625,0.087737274,0.1035758521,1.115657539,2.3897267,15.34100773,1.287123513,21.97585239,1.471318135,0.2206274089,0.2973622235,0.2012849024,1.16058725,2.357723011,2
0.6817148248,0.7641352027,0.971508811,2.286526035,186.0176815,0.01129080473,0.01045111571,1.038814423,1.00492675,11.35736836,1.201124182,9.365291691,1.116741909,0.1443982796,0.1519896251,0.2460056876,1.983209338,1.379911696,2
0.6603361947,0.4592221287,0.6699926167,2.357010346,164217.2705,0.004085933255,0.001894517346,1.049385685,1.043500645,11.65446792,1.207903556,16.51445174,1.236316324,0.1715301527,0.11679519,0.1254739818,1.900131247,2.615812309,2
0.6326425616,0.805550662,1.111541862,6.617677127,13579.95036,0.01257482584,0.01320207271,1.067449915,1.034207949,12.56260336,1.227799694,8.931256344,1.115451299,0.1146325141,0.1949510571,0.17280886,1.627530069,1.543198039,2
0.5074888399,0.5183988537,0.6226495467,1.200146711,276557000.7,0.003432022992,0.001382862089,1.125188104,0.9762157621,16.40091983,1.317174581,13.63351066,1.14713061,0.09537374516,0.1461725328,0.1378020705,1.126391778,2.348758055,2
0.5741758846,0.6400442896,1.103405597,16818036175,1.653546102,0.0116104976,0.01146094046,1.103049553,1.098951199,14.67497842,1.307498764,11.85822578,1.196188092,0.1651407084,0.09569167404,0.2160468723,1.450178435,0.9869379442,2
0.4986397456,0.9643448602,1.444821344,2.78321478,872629507427,0.03195829891,0.03616123994,1.138337035,1.067587003,17.18156028,1.341821105,8.117871014,1.167128557,0.1973257225,0.09018214407,0.1528190743,1.10410771,2.303793153,2
0.7002232376,0.5971819262,0.8092155256,9398215685,3.91E+00,0.01250277364,0.01203603379,1.040743051,1.018650728,11.41763568,1.222781511,12.08233556,1.148293153,0.07652513082,0.1309051642,0.235753484,2.191076684,1.505378553,2
0.4156506843,0.7823986306,0.9781011618,0.9341135142,4870646.88,0.03065261966,0.03430029105,1.179283398,0.998010334,21.20814485,1.423929016,9.110476771,1.114709847,0.1811281191,0.1987859474,0.1258374341,1.331846575,1.470114564,2
0.4739766396,0.4987131109,0.568296904,1.106938346,112819758151,0.04458054688,0.05061400322,1.143620744,0.9542607212,18.24572321,1.368508133,14.35703466,1.158966832,0.1542164578,0.1522435818,0.1896429076,1.096806871,2.587518522,2
0.5344933192,0.5660017768,0.7459854847,10.99468426,2916920.809,0.01720140225,0.01861192738,1.120032019,1.009509148,15.84448723,1.312927764,12.78510183,1.164539893,0.1857278779,0.1426770273,0.2308296523,1.154128932,1.605381534,2
0.39981903,0.7032869171,0.9843470874,0.3957622035,3.948712387,0.006895291266,5.51E-03,1.159362321,1.028938985,18.77287821,1.244610672,10.09779011,1.124222131,0.1892965287,0.1511240451,0.2411516574,2.220065003,1.265174156,2
0.7601822318,0.6034129622,0.7016631039,13032367792038,2.65E+16,0.003649454234,0.00135794005,1.010184107,0.9637458436,9.972652023,1.169886174,11.50640235,1.110876603,0.183237438,0.1871489039,0.2495447017,2.416431376,1.74344343,2
0.633686627,0.5072754108,0.6445174475,8.65E+19,1.50E+16,0.0471378334,0.05475061063,1.069355658,0.9951160727,12.92762653,1.250785481,14.37141136,1.167630023,0.1455430815,0.1589037804,0.1807348293,1.666599066,2.455719809,2
0.6473571467,0.5240458338,0.6169923207,2769015800,2.80E+24,0.0531294921,0.06177660641,1.063222992,0.9670285423,12.59033059,1.2363845,13.77344581,1.154817139,0.1906530558,0.1521653953,0.2339844469,1.679557023,2.304439895,2
0.3695587388,0.570281148,15.55005176,0.7101001092,0.1548881121,0.0302120353,0.0336639482,1.209612789,1.881856129,23.29047545,1.421804079,11.98523864,1.197348375,0.141850603,0.1956988744,0.2395070434,2.129792294,1.004618706,2
0.599248647,0.8885124021,4.318098775,2.464106388,0.2931037354,0.02855020843,0.03201652037,1.079728753,1.391759617,13.0957559,1.232337546,9.022196922,1.221826906,0.08047174518,0.08622341089,0.2000312213,1.459388584,2.376347722,2
0.5131414376,0.5722612708,0.987295411,0.8098265232,147444929175,0.1213948947,0.144130372,1.109578155,1.104338135,16.25014083,1.319909956,14.74340032,1.304205347,0.07966868968,0.3315493041,0.2223672336,1.130433807,0.911392488,2
0.5114079719,0.621796805,0.9277868059,1.443017492,363.9122613,0.03078752064,0.03472959817,1.122666238,1.056629655,16.38811539,1.326978041,12.23574805,1.200459697,0.08366941579,0.1021961203,0.2309382252,1.129099374,1.009064836,2
0.6709120293,0.4921060052,0.6513185879,8.55E+01,17010217.67,0.07496334329,0.08812702427,1.04964067,1.00640236,12.30069883,1.253034269,15.42472095,1.215331569,0.09584685391,0.1068672331,0.2491304375,2.04302626,2.304898846,2
0.5904244988,0.5939258751,0.914347485,1.025824699,2.229886016,0.006225021087,0.004962311366,1.074585984,1.058145336,12.82357635,1.195148095,12.30311792,1.160700165,0.170024841,0.09860552561,0.169902269,1.408982025,1.449495089,2
0.6791294854,0.4439981803,0.6709154082,74.95566522,56408833822,0.04520769565,0.05133467285,1.047941371,1.053296315,11.92613506,1.243706443,17.7937243,1.289101269,0.07870390266,0.1908132703,0.1214923032,2.156949816,2.545226945,2
0.6466895462,0.6666199574,0.946595269,10543722289959,1.45E+16,0.008478590479,0.007981184572,1.062755406,1.039833557,12.28379539,1.229289681,11.00968026,1.159517867,0.08164512455,0.1057355923,0.2576127861,1.77442939,1.096653902,2
